task,left_draw,right_draw,term_jaccard,test_prediction_disagreement_rmse
AC_Response,10,12,0.6666666666666666,0.059213939823990466
AC_Response,10,13,0.8181818181818182,0.09797151706764003
AC_Response,10,14,0.6666666666666666,0.10054642456850368
AC_Response,10,15,0.6666666666666666,0.09997156826584308
AC_Response,10,16,0.8181818181818182,0.12265156639170345
AC_Response,10,17,0.6666666666666666,0.07377104251110969
AC_Response,10,18,0.6666666666666666,0.08770051809333897
AC_Response,10,19,0.5384615384615384,0.08530964351421134
AC_Response,11,12,0.5384615384615384,0.06305859613733907
AC_Response,11,13,0.8181818181818182,0.027879706447277653
AC_Response,11,14,0.5384615384615384,0.041525404258566934
AC_Response,11,15,0.6666666666666666,0.04153056445202458
AC_Response,11,16,0.6666666666666666,0.05004295092882218
AC_Response,11,17,0.6666666666666666,0.05334184786639137
AC_Response,11,18,0.6666666666666666,0.025329327760562605
AC_Response,11,19,0.5384615384615384,0.03454847344220154
AC_Response,12,13,0.5384615384615384,0.06402945034348581
AC_Response,12,14,0.6666666666666666,0.05874350473978884
AC_Response,12,15,0.5384615384615384,0.057335714987025305
AC_Response,12,16,0.6666666666666666,0.08212240063013677
AC_Response,12,17,0.5384615384615384,0.04085924586027657
AC_Response,12,18,0.6666666666666666,0.05436166400263169
AC_Response,12,19,0.6666666666666666,0.05021067820327379
AC_Response,13,14,0.6666666666666666,0.039006436819861226
AC_Response,13,15,0.8181818181818182,0.04204261672451136
AC_Response,13,16,0.6666666666666666,0.04722022227832363
AC_Response,13,17,0.8181818181818182,0.05635549295849839
AC_Response,13,18,0.8181818181818182,0.02786096061909985
AC_Response,13,19,0.6666666666666666,0.030337084342719572
AC_Response,14,15,0.6666666666666666,0.03875994529852971
AC_Response,14,16,0.6666666666666666,0.04316091089712824
AC_Response,14,17,0.5384615384615384,0.057297895464331595
AC_Response,14,18,0.6666666666666666,0.025530442616677758
AC_Response,14,19,0.6666666666666666,0.03256393584150557
AC_Response,15,16,0.8181818181818182,0.055589499860908165
AC_Response,15,17,0.6666666666666666,0.05551175905716481
AC_Response,15,18,0.6666666666666666,0.034244968284292715
AC_Response,15,19,0.8181818181818182,0.04020561237565261
AC_Response,16,17,0.5384615384615384,0.06277278616851019
AC_Response,16,18,0.5384615384615384,0.04608067680555686
AC_Response,16,19,0.6666666666666666,0.04102882585384067
AC_Response,17,18,0.8181818181818182,0.04804287178151705
AC_Response,17,19,0.5384615384615384,0.03718246452279871
AC_Response,18,19,0.6666666666666666,0.020970784217429126
Capacitance,0,1,1.0,1.004915361549747e-19
Capacitance,0,2,1.0,1.4214279345985559e-19
Capacitance,0,3,1.0,7.885765336231081e-20
Capacitance,0,4,1.0,1.4707421152845943e-19
Capacitance,0,5,1.0,8.181421939350764e-20
Capacitance,0,6,1.0,4.912837694674277e-20
Capacitance,0,7,1.0,1.2352710328193605e-19
Capacitance,0,8,1.0,1.2267845489884164e-19
Capacitance,0,9,1.0,1.6048554414076114e-19
Capacitance,0,10,1.0,7.662581943826726e-20
Capacitance,0,11,1.0,1.0813796497954601e-19
Capacitance,0,12,1.0,7.063142423016788e-20
Capacitance,0,13,1.0,1.3426940880648084e-19
Capacitance,0,14,1.0,7.078662911775498e-20
Capacitance,0,15,1.0,8.930999752514344e-20
Capacitance,0,16,1.0,1.4706217945299235e-19
Capacitance,0,17,0.92,4.279027500893227e-19
Capacitance,0,18,1.0,1.8219189435304302e-19
Capacitance,0,19,1.0,9.317790785210644e-20
Capacitance,1,2,1.0,5.623502063400164e-20
Capacitance,1,3,1.0,5.410080052582954e-20
Capacitance,1,4,1.0,5.891619473173515e-20
Capacitance,1,5,1.0,3.844906002256146e-20
Capacitance,1,6,1.0,6.799772066240123e-20
Capacitance,1,7,1.0,4.4476518944913924e-20
Capacitance,1,8,1.0,4.242673653815078e-20
Capacitance,1,9,1.0,7.444894044877153e-20
Capacitance,1,10,1.0,4.820505977667802e-20
Capacitance,1,11,1.0,5.0935962765551704e-20
Capacitance,1,12,1.0,5.423335567808124e-20
Capacitance,1,13,1.0,5.454849023375598e-20
Capacitance,1,14,1.0,5.396118921466418e-20
Capacitance,1,15,1.0,4.416637743648956e-20
Capacitance,1,16,1.0,5.790250297993241e-20
Capacitance,1,17,0.92,4.123954439419501e-19
Capacitance,1,18,1.0,9.22887741187545e-20
Capacitance,1,19,1.0,4.6548328102876026e-20
Capacitance,2,3,1.0,7.566947312819769e-20
Capacitance,2,4,1.0,2.9129544414281294e-20
Capacitance,2,5,1.0,6.855549711318394e-20
Capacitance,2,6,1.0,1.0337875962641244e-19
Capacitance,2,7,1.0,2.9012093448535004e-20
Capacitance,2,8,1.0,4.7227240644211257e-20
Capacitance,2,9,1.0,3.289937358382461e-20
Capacitance,2,10,1.0,7.649910509152331e-20
Capacitance,2,11,1.0,4.723042733470873e-20
Capacitance,2,12,1.0,8.226205223096679e-20
Capacitance,2,13,1.0,2.5299478468528868e-20
Capacitance,2,14,1.0,8.250530123849932e-20
Capacitance,2,15,1.0,6.608783209591848e-20
Capacitance,2,16,1.0,2.963375753658532e-20
Capacitance,2,17,0.92,4.079847337235546e-19
Capacitance,2,18,1.0,4.7236014614753983e-20
Capacitance,2,19,1.0,6.209579721661673e-20
Capacitance,3,4,1.0,8.197258327546628e-20
Capacitance,3,5,1.0,3.542013793878316e-20
Capacitance,3,6,1.0,4.080065877001316e-20
Capacitance,3,7,1.0,6.16630727664146e-20
Capacitance,3,8,1.0,6.229457354963193e-20
Capacitance,3,9,1.0,9.059193465938485e-20
Capacitance,3,10,1.0,4.018969733920005e-20
Capacitance,3,11,1.0,4.056448590008503e-20
Capacitance,3,12,1.0,2.5686006343505528e-20
Capacitance,3,13,1.0,7.30112065800474e-20
Capacitance,3,14,1.0,3.1340845708379045e-20
Capacitance,3,15,1.0,3.8072861223077203e-20
Capacitance,3,16,1.0,8.896442638257867e-20
Capacitance,3,17,0.92,4.1455230599146956e-19
Capacitance,3,18,1.0,1.1869893541326813e-19
Capacitance,3,19,1.0,3.116999762796276e-20
Capacitance,4,5,1.0,7.250533342565145e-20
Capacitance,4,6,1.0,1.0839908889897153e-19
Capacitance,4,7,1.0,3.1997226893084626e-20
Capacitance,4,8,1.0,5.138763038369056e-20
Capacitance,4,9,1.0,3.525119155267781e-20
Capacitance,4,10,1.0,8.798253030667338e-20
Capacitance,4,11,1.0,5.027298748459937e-20
Capacitance,4,12,1.0,8.819987254756694e-20
Capacitance,4,13,1.0,4.2605343151378353e-20
Capacitance,4,14,1.0,8.745028102866334e-20
Capacitance,4,15,1.0,6.853239275225252e-20
Capacitance,4,16,1.0,4.3785743920445614e-20
Capacitance,4,17,0.92,3.915854435031752e-19
Capacitance,4,18,1.0,5.847172164224112e-20
Capacitance,4,19,1.0,7.009113006611863e-20
Capacitance,5,6,1.0,4.539126047533281e-20
Capacitance,5,7,1.0,5.2452350762165563e-20
Capacitance,5,8,1.0,5.520593753074021e-20
Capacitance,5,9,1.0,8.582531564019231e-20
Capacitance,5,10,1.0,3.6847010660586266e-20
Capacitance,5,11,1.0,4.2090713810070714e-20
Capacitance,5,12,1.0,3.31197424333066e-20
Capacitance,5,13,1.0,6.414620837024625e-20
Capacitance,5,14,1.0,3.3590205599080247e-20
Capacitance,5,15,1.0,2.6278987803130043e-20
Capacitance,5,16,1.0,7.826530894673759e-20
Capacitance,5,17,0.92,4.0588889101103316e-19
Capacitance,5,18,1.0,1.0797872165821256e-19
Capacitance,5,19,1.0,3.526293997862297e-20
Capacitance,6,7,1.0,8.801401780896608e-20
Capacitance,6,8,1.0,7.920427094316974e-20
Capacitance,6,9,1.0,1.1839639298021533e-19
Capacitance,6,10,1.0,4.4065535043803737e-20
Capacitance,6,11,1.0,6.822589976935547e-20
Capacitance,6,12,1.0,3.278658348308976e-20
Capacitance,6,13,1.0,9.964031407864166e-20
Capacitance,6,14,1.0,3.322553069395779e-20
Capacitance,6,15,1.0,5.2667103493210164e-20
Capacitance,6,16,1.0,1.1397954424375115e-19
Capacitance,6,17,0.92,4.253399398108574e-19
Capacitance,6,18,1.0,1.4460942666898525e-19
Capacitance,6,19,1.0,5.705570629033742e-20
Capacitance,7,8,1.0,4.756819345584885e-20
Capacitance,7,9,1.0,5.093183521853985e-20
Capacitance,7,10,1.0,6.608634586669812e-20
Capacitance,7,11,1.0,3.451023667205173e-20
Capacitance,7,12,1.0,6.632787870251057e-20
Capacitance,7,13,1.0,3.3366732892893844e-20
Capacitance,7,14,1.0,6.774311331463785e-20
Capacitance,7,15,1.0,4.907943312073667e-20
Capacitance,7,16,1.0,3.9916493422756085e-20
Capacitance,7,17,0.92,3.9368780738008275e-19
Capacitance,7,18,1.0,7.052863354642185e-20
Capacitance,7,19,1.0,4.844760599492212e-20
Capacitance,8,9,1.0,5.482517153164222e-20
Capacitance,8,10,1.0,5.986467977430553e-20
Capacitance,8,11,1.0,5.1653276405555075e-20
Capacitance,8,12,1.0,6.456602327081099e-20
Capacitance,8,13,1.0,5.582188135046623e-20
Capacitance,8,14,1.0,6.302691858712919e-20
Capacitance,8,15,1.0,5.735629884776345e-20
Capacitance,8,16,1.0,5.880519667369362e-20
Capacitance,8,17,0.92,4.2953296988559916e-19
Capacitance,8,18,1.0,7.933264235427026e-20
Capacitance,8,19,1.0,5.703863207183182e-20
Capacitance,9,10,1.0,9.718141058871225e-20
Capacitance,9,11,1.0,6.19103599573713e-20
Capacitance,9,12,1.0,9.899203741060659e-20
Capacitance,9,13,1.0,5.31575507731248e-20
Capacitance,9,14,1.0,9.82307954962638e-20
Capacitance,9,15,1.0,7.894586679801444e-20
Capacitance,9,16,1.0,4.934131869542396e-20
Capacitance,9,17,0.92,4.1483380982321257e-19
Capacitance,9,18,1.0,4.9263260225957824e-20
Capacitance,9,19,1.0,7.668213731073369e-20
Capacitance,10,11,1.0,5.768602063139128e-20
Capacitance,10,12,1.0,3.1983585763130955e-20
Capacitance,10,13,1.0,6.812458624345542e-20
Capacitance,10,14,1.0,3.087092086146783e-20
Capacitance,10,15,1.0,4.7279472074341564e-20
Capacitance,10,16,1.0,8.25782516255966e-20
Capacitance,10,17,0.92,4.320561906213421e-19
Capacitance,10,18,1.0,1.1459769517447963e-19
Capacitance,10,19,1.0,4.472496419910681e-20
Capacitance,11,12,1.0,4.893210579382871e-20
Capacitance,11,13,1.0,5.0449841426655434e-20
Capacitance,11,14,1.0,5.13432319025751e-20
Capacitance,11,15,1.0,3.504561016303341e-20
Capacitance,11,16,1.0,6.761737101242453e-20
Capacitance,11,17,0.92,3.945643895024138e-19
Capacitance,11,18,1.0,9.210398673819418e-20
Capacitance,11,19,1.0,3.464955076535008e-20
Capacitance,12,13,1.0,7.948286934339757e-20
Capacitance,12,14,1.0,2.506482067602508e-20
Capacitance,12,15,1.0,3.3451951842545236e-20
Capacitance,12,16,1.0,9.37861383137786e-20
Capacitance,12,17,0.92,4.163538856934267e-19
Capacitance,12,18,1.0,1.2603400130426242e-19
Capacitance,12,19,1.0,3.2733694922654435e-20
Capacitance,13,14,1.0,7.737087945509884e-20
Capacitance,13,15,1.0,6.777972129012817e-20
Capacitance,13,16,1.0,3.1533165890307254e-20
Capacitance,13,17,0.92,4.0638394990977033e-19
Capacitance,13,18,1.0,5.447636679473025e-20
Capacitance,13,19,1.0,6.279293885118344e-20
Capacitance,14,15,1.0,3.9416467613230807e-20
Capacitance,14,16,1.0,9.412183860646383e-20
Capacitance,14,17,0.92,4.2001457151060244e-19
Capacitance,14,18,1.0,1.237504899102759e-19
Capacitance,14,19,1.0,4.509424300130322e-20
Capacitance,15,16,1.0,7.813519441975591e-20
Capacitance,15,17,0.92,4.018279639295113e-19
Capacitance,15,18,1.0,1.092214289540115e-19
Capacitance,15,19,1.0,2.3765892376677518e-20
Capacitance,16,17,0.92,4.1374196596367215e-19
Capacitance,16,18,1.0,4.452936064306187e-20
Capacitance,16,19,1.0,7.311277006499413e-20
Capacitance,17,18,0.92,4.2149558040563063e-19
Capacitance,17,19,0.92,4.09305752798657e-19
Capacitance,18,19,1.0,1.0574793061426793e-19
