seed,task,model,mae_log,rmse_log,mae_linear,mae_model_space,rmse_model_space,r2_model_space,picp_95,mpiw_log,mean_std_log,raw_picp_95,calibrated_picp_95,raw_mpiw_log,calibrated_mpiw_log,raw_gaussian_nll_model_space,calibrated_gaussian_nll_model_space,raw_interval_score_95,calibrated_interval_score_95,raw_curve_coverage_95,calibrated_curve_coverage_95,mpiw_model_space,mean_std_model_space,calibration_z,calibration_raw_quantile,calibration_std_scale_vs_normal,calibration_unit,calibration_score_count,derivative_mae_model_space,derivative_rmse_model_space,inference_method,comparison_eligible,comparison_status,hmc_acceptance_rate,train_curve_count,validation_curve_count,calibration_curve_count,test_curve_count,train_samples,validation_samples,calibration_samples,test_samples,train_fraction,validation_fraction,calibration_fraction,test_fraction,split_seed,run_label,raw_curve_coverage_95_wilson_low,raw_curve_coverage_95_wilson_high,calibrated_curve_coverage_95_wilson_low,calibrated_curve_coverage_95_wilson_high,raw_group_coverage_95,no_shrink_conformal_group_coverage_95,no_shrink_conformal_picp_95,no_shrink_conformal_mpiw_log,no_shrink_conformal_interval_score_95,raw_gaussian_nll_task_space,raw_gaussian_crps_task_space,task_key,likelihood,architecture,budget_multiplier,epochs_completed_mean,optimizer_updates_total,source_target_scale_to_current,source_prediction_file,source_maximum_epochs,source_realized_epochs,source_batch_size,source_learning_rate,source_train_mc_samples,source_validation_mc_samples,source_early_stopping_patience,matching_rule,frozen_source,raw_group_calibration_error_pp,no_shrink_group_calibration_error_pp,standard_conformal_picp_95,standard_conformal_mpiw_log,standard_conformal_gaussian_nll_model_space,no_shrink_conformal_gaussian_nll_model_space,standard_conformal_interval_score_95,standard_conformal_curve_coverage_95,no_shrink_conformal_curve_coverage_95,standard_conformal_group_coverage_95,calibrated_group_coverage_95,raw_device_coverage_95,standard_conformal_device_coverage_95,no_shrink_conformal_device_coverage_95,calibrated_device_coverage_95,raw_subcurve_coverage_95,standard_conformal_subcurve_coverage_95,no_shrink_conformal_subcurve_coverage_95,calibrated_subcurve_coverage_95,test_group_count,test_device_count,test_subcurve_count,test_point_count,raw_z,standard_conformal_z,no_shrink_conformal_z,calibration_group_columns,calibration_sigma_floor_standardized,calibration_sigma_floor_model_space,dropout_rate,ensemble_size,mc_samples,per_member_parameter_count,total_parameter_count,budget_policy,training_time_s,member_epoch_allocation,member_optimizer_update_allocation,estimated_training_forward_passes,per_member_optimizer_updates,source_bkan_optimizer_updates,total_optimizer_update_ratio_vs_bkan,budget_audit_passed,standard_conformal_curve_coverage_95_wilson_low,standard_conformal_curve_coverage_95_wilson_high,no_shrink_conformal_curve_coverage_95_wilson_low,no_shrink_conformal_curve_coverage_95_wilson_high,raw_group_coverage_95_wilson_low,raw_group_coverage_95_wilson_high,standard_conformal_group_coverage_95_wilson_low,standard_conformal_group_coverage_95_wilson_high,no_shrink_conformal_group_coverage_95_wilson_low,no_shrink_conformal_group_coverage_95_wilson_high,calibrated_group_coverage_95_wilson_low,calibrated_group_coverage_95_wilson_high,raw_device_coverage_95_wilson_low,raw_device_coverage_95_wilson_high,standard_conformal_device_coverage_95_wilson_low,standard_conformal_device_coverage_95_wilson_high,no_shrink_conformal_device_coverage_95_wilson_low,no_shrink_conformal_device_coverage_95_wilson_high,calibrated_device_coverage_95_wilson_low,calibrated_device_coverage_95_wilson_high,calibration_device_count,calibration_subcurve_count,calibration_point_count,points_per_calibration_device,points_per_test_device,source_checkpoint,source_manifest
51,I_dark,equal_budget_deep_ensemble_mlp,0.00997601949145214,0.015002090934111768,5.793302384881096e-09,0.00997601949145214,0.015002090934111768,0.9939545084603814,100.0,0.09265749901533127,0.01831969805061817,99.16666666666667,100.0,0.07181323319673538,0.09265749901533127,-1.2741675785253208,-1.1023447979778385,0.07248337296489732,0.09265750646591187,87.5,100.0,0.09265749901533127,0.01831969805061817,2.528903803602688,2.528903803602688,1.2902570426544326,curve,24.0,,,,,,,,,,,1560,240.0,360.0,240.0,,,,,,,,,,,87.5,100.0,100.0,0.09265749901533127,0.09265749958333334,-3.000093671757581,0.00741036436561652,dark_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,60.0,14700,,,300,300,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,7.5,5.0,100.0,0.09265749901533127,-1.1023447979778385,-1.1023447979778385,0.09265750646591187,100.0,100.0,100.0,100.0,87.5,100.0,100.0,100.0,,,,,16.0,16.0,0.0,240.0,1.96,2.528903803602688,2.528903803602688,_curve_id,0.009432194414235325,0.0016790065914392472,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,13.311130699992646,"[60, 60, 60, 60, 60]","[2940, 2940, 2940, 2940, 2940]",14700.0,2940.0,14700.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,I_photo,bkan_vi_frozen,0.0023589222666993,0.0029024086229802,2.70301705472912e-06,0.0023589222666993,0.0029024086229802,0.9833876825739424,100.0,0.0398496732267321,0.0063774757188358,100.0,100.0,0.0249997048178366,0.0398496732267321,-0.2788955718979931,0.128658500544303,0.02499970481783651,0.0398496732267321,100.0,100.0,0.0398496732267321,0.0063774757188358,3.1242512699057494,3.1242512699057494,1.594005749951913,curve,24.0,0.0018906560575381,0.0039443105227602,vi,True,eligible,,104.0,16.0,24.0,16.0,1664,256.0,384.0,256.0,0.65,0.1,0.15,0.1,42.0,net_photocurrent_confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0398496732267321,0.03984967322673218,-4.055134095470198,0.001973363765107052,photo_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,160.0,8320,1.0,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_42\I-photo-bayes-results\uq_test_predictions.csv,300,160,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped,5.0,5.0,100.0,0.0398496732267321,0.128658500544303,0.128658500544303,0.0398496732267321,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,3.1242512699057494,3.1242512699057494,_curve_id,0.0277930364012718,0.0006367022860245,,,,,,,,,,,,,,,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,,,,,,,
42,I_photo,mc_dropout_mlp,0.002751466213178601,0.0037490911503193594,3.0971640018456564e-06,0.002751466213178601,0.0037490911503193594,0.9722817946163164,100.0,0.07568986713886261,0.01930863782763481,100.0,100.0,0.07568986713886261,0.07568986713886261,0.7665823553904154,0.7665823553904154,0.07568986755737545,0.07568986713886261,100.0,100.0,0.07568986713886261,0.01930863782763481,1.96,1.2088235701901884,1.0,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.07568986713886261,0.07568986601562498,-3.0096563193265675,0.004798209508768019,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,160.0,8320,,,300,160,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.0466814786195755,0.3136657949608164,0.7665823553904154,0.04668148048222065,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,1.2088235701901884,1.96,_curve_id,0.08399372128419891,0.0019241866655647756,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,11.937084900040645,[160],[8320],24960.0,8320.0,8320.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,I_photo,equal_budget_deep_ensemble_mlp,0.002819889896408634,0.003627779339978609,3.1973935707650904e-06,0.002819889896408634,0.003627779339978609,0.9740465655914096,100.0,0.07504743337631226,0.019144754856824875,100.0,100.0,0.07504743337631226,0.07504743337631226,0.7573773515498203,0.7573773515498203,0.07504743929544908,0.0750474389642477,100.0,100.0,0.07504743337631226,0.019144754856824875,1.96,1.1169998204677773,1.0,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.07504743337631226,0.075047434765625,-3.01886132866637,0.004745552986658798,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,32.0,8320,,,300,160,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.04276937618851662,0.2323689785911518,0.7573773515498203,0.04276937618851662,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,1.1169998204677773,1.96,_curve_id,0.08343566429760718,0.0019114023074507714,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,7.720526200020686,"[32, 32, 32, 32, 32]","[1664, 1664, 1664, 1664, 1664]",8320.0,1664.0,8320.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,I_photo,bkan_vi_frozen,0.0049670138748611,0.0060336017361731,5.673781346734487e-06,0.0049670138748611,0.0060336017361731,0.934241941476589,100.0,0.0396553332595272,0.0080183174981435,100.0,100.0,0.0314318045927227,0.0396553332595272,0.1354381347721319,0.2699148224543103,0.03143180459272257,0.0396553332595272,100.0,100.0,0.0396553332595272,0.0080183174981435,2.472796398291066,2.472796398291066,1.2616308154546256,curve,24.0,0.0021983995699856,0.0045577390154732,vi,True,eligible,,104.0,16.0,24.0,16.0,1664,256.0,384.0,256.0,0.65,0.1,0.15,0.1,43.0,net_photocurrent_confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0396553332595272,0.03965533325952725,-3.6511832286740065,0.003467078647126768,photo_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,140.0,7280,1.0,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_43\I-photo-bayes-results\uq_test_predictions.csv,300,140,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped,5.0,5.0,100.0,0.0396553332595272,0.2699148224543103,0.2699148224543103,0.0396553332595272,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,2.472796398291066,2.472796398291066,_curve_id,0.0366355463862419,0.0008306039379213,,,,,,,,,,,,,,,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,,,,,,,
43,I_photo,mc_dropout_mlp,0.005556030124013508,0.006609210414326364,6.358270498453304e-06,0.005556030124013508,0.006609210414326364,0.9210967559365717,100.0,0.07482628524303436,0.01908833533525467,100.0,100.0,0.07482628524303436,0.07482628524303436,0.8067812020415204,0.8067812020415204,0.07482626972254347,0.07482628151774406,100.0,100.0,0.07482628524303436,0.01908833533525467,1.96,0.8597584602177091,1.0,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.07482628524303436,0.07482628281249999,-2.979839872440873,0.005350132679636051,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,140.0,7280,,,300,140,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,98.828125,0.032822705805301666,0.2343146062974232,0.8067812020415204,0.033382453520396316,93.75,100.0,93.75,100.0,100.0,93.75,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,0.8597584602177091,1.96,_curve_id,0.08397840974007752,0.0019039650447666646,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,10.293915999995079,[140],[7280],21840.0,7280.0,7280.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,I_photo,equal_budget_deep_ensemble_mlp,0.00553197313198071,0.006609138917478746,6.327717154851535e-06,0.00553197313198071,0.006609138917478746,0.9210984630399472,100.0,0.03547877073287964,0.009050706401467323,100.0,100.0,0.03547877073287964,0.03547877073287964,0.2654161162320702,0.2654161162320702,0.03547877083357873,0.03547877073287964,100.0,100.0,0.03547877073287964,0.009050706401467323,1.96,1.4831702636012447,1.0,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.03547877073287964,0.035478770312499984,-3.521204794087747,0.0038783495705264404,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,28.0,7280,,,300,140,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,99.609375,0.026847470551729202,0.18467395521480945,0.2654161162320702,0.02710472683977176,93.75,100.0,93.75,100.0,100.0,93.75,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,1.4831702636012447,1.96,_curve_id,0.03974694625885379,0.0009011458605527879,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,6.346083200012799,"[28, 28, 28, 28, 28]","[1456, 1456, 1456, 1456, 1456]",7280.0,1456.0,7280.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,I_photo,bkan_vi_frozen,0.0033815532924511,0.0042054872343335,3.867756877951067e-06,0.0033815532924511,0.0042054872343335,0.9652973428164612,100.0,0.0510153291667221,0.0130141145833474,100.0,100.0,0.0510153291667221,0.0510153291667221,0.4011558998806177,0.4011558998806177,0.05101532916672193,0.0510153291667221,100.0,100.0,0.0510153291667221,0.0130141145833474,1.96,1.5879619081688106,1.0,curve,24.0,0.0025163197198886,0.0054972054504195,vi,True,eligible,,104.0,16.0,24.0,16.0,1664,256.0,384.0,256.0,0.65,0.1,0.15,0.1,44.0,net_photocurrent_confirmatory,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,100.0,100.0,100.0,0.0510153291667221,0.051015329166722134,-3.376077742418235,0.0035833379950635643,photo_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,130.0,6760,1.0,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_44\I-photo-bayes-results\uq_test_predictions.csv,300,130,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped,5.0,5.0,100.0,0.0413318364538,0.2196490853577755,0.4011558998806177,0.0413318364538,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,1.5879619081688106,1.96,_curve_id,0.0598868489265441,0.0013705653795691,,,,,,,,,,,,,,,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,,,,,,,
44,I_photo,mc_dropout_mlp,0.004526007497537583,0.005504617520871162,5.150688566954497e-06,0.004526007497537583,0.005504617520871162,0.9405455469442432,100.0,0.07554536312818527,0.01927177608013153,100.0,100.0,0.07554536312818527,0.07554536312818527,0.7877650434554127,0.7877650434554127,0.07554535809846104,0.07554536312818527,100.0,100.0,0.07554536312818527,0.01927177608013153,1.96,0.9170705946543869,1.0,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.07554536312818527,0.07554536718749999,-2.9894685941841157,0.005120875146432578,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,130.0,6760,,,300,130,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.03534715622663498,0.17360224169125077,0.7877650434554127,0.03534715436398983,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,0.9170705946543869,1.96,_curve_id,0.08394641704138896,0.00192119050770998,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,9.639763000013772,[130],[6760],20280.0,6760.0,6760.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,I_photo,equal_budget_deep_ensemble_mlp,0.004601664807176244,0.005353523936371387,5.2581336293784395e-06,0.004601664807176244,0.005353523936371387,0.943764625771403,100.0,0.07487694919109344,0.019101262092590332,100.0,100.0,0.07487694919109344,0.07487694919109344,0.7774791064444693,0.7774791064444693,0.0748769399302544,0.0748769473284483,100.0,100.0,0.07487694919109344,0.019101262092590332,1.96,0.8224100977480353,1.0,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.07487694919109344,0.074876941015625,-2.9997544544771655,0.005055145067842314,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,26.0,6760,,,300,130,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.03141812980175018,0.09298989282100434,0.7774791064444693,0.03141812980175018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,0.8224100977480353,1.96,_curve_id,0.0834047780534986,0.001908794604241848,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,5.876988900010474,"[26, 26, 26, 26, 26]","[1352, 1352, 1352, 1352, 1352]",6760.0,1352.0,6760.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,I_photo,bkan_vi_frozen,0.0045504266300006,0.0056857860904887,5.174807615774229e-06,0.0045504266300006,0.0056857860904887,0.937913748638361,94.53125,0.0228788962667079,0.0058364531292622,94.53125,94.53125,0.0228788962667079,0.0228788962667079,0.0201734100508792,0.0201734100508792,0.02642664054260545,0.0264266184311897,93.75,93.75,0.0228788962667079,0.0058364531292622,1.96,1.840065343260931,1.0,curve,24.0,0.0032675779309332,0.0136190756983706,vi,True,eligible,,104.0,16.0,24.0,16.0,1664,256.0,384.0,256.0,0.65,0.1,0.15,0.1,45.0,net_photocurrent_confirmatory,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,93.75,93.75,94.53125,0.0228788962667079,0.026426618431189666,-3.761607735300684,0.0032035597893369894,photo_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,200.0,10400,1.0,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_45\I-photo-bayes-results\uq_test_predictions.csv,300,200,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped,1.25,1.25,94.140625,0.0214789102614444,0.020700952272256,0.0201734100508792,0.0266656669803896,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,,,,,16.0,16.0,0.0,256.0,1.96,1.840065343260931,1.96,_curve_id,0.0248612448573112,0.000566390765978,,,,,,,,,,,,,,,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,71.67126242970106,98.88806552353576,,,,,,,
45,I_photo,mc_dropout_mlp,0.004070292811475355,0.004942125532612726,4.663310025068012e-06,0.004070292811475355,0.004942125532612726,0.9530925363779575,100.0,0.03072190470993519,0.004566367715597153,90.625,100.0,0.017900168895721436,0.03072190470993519,-0.07274135634042225,0.05022970389375203,0.023030033109541753,0.03072190470993519,75.0,100.0,0.03072190470993519,0.004566367715597153,3.3639322899397124,3.3639322899397124,1.7162919846631186,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,75.0,100.0,100.0,0.03072190470993519,0.030721904687499985,-3.854522998554738,0.0028563553382147367,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,200.0,10400,,,300,200,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,20.0,5.0,100.0,0.03072190470993519,0.05022970389375203,0.05022970389375203,0.03072190470993519,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,3.3639322899397124,3.3639322899397124,_curve_id,0.019842395483407188,0.0004520509159192443,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,15.10471010004403,[200],[10400],31200.0,10400.0,10400.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,I_photo,equal_budget_deep_ensemble_mlp,0.004430245387289988,0.005240425717455189,5.0588393267173025e-06,0.004430245387289988,0.005240425717455189,0.9472590991017298,100.0,0.04368836060166359,0.003585697617381811,72.265625,100.0,0.014055930078029633,0.04368836060166359,0.28936661152142285,0.3098277099187357,0.031244777030409197,0.04368836060166359,43.75,100.0,0.04368836060166359,0.003585697617381811,6.092030980659605,6.092030980659605,3.1081790717651048,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,43.75,100.0,100.0,0.04368836060166359,0.043688353906250005,-3.492414241033776,0.0032043676277301964,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,40.0,10400,,,300,200,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,51.25,5.0,100.0,0.04368836060166359,0.3098277099187357,0.3098277099187357,0.04368836060166359,100.0,100.0,100.0,100.0,43.75,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,6.092030980659605,6.092030980659605,_curve_id,0.016047991835352465,0.0003656065324321389,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,9.152764099999331,"[40, 40, 40, 40, 40]","[2080, 2080, 2080, 2080, 2080]",10400.0,2080.0,10400.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,I_photo,bkan_vi_frozen,0.0054518236679621,0.0065858395875765,6.220348273160911e-06,0.0054518236679621,0.0065858395875765,0.9158338293748196,100.0,0.033429877758341,0.00459791706461,85.546875,100.0,0.0180238348932715,0.033429877758341,0.3861448180955292,0.2315153816125973,0.03673968839694748,0.033429877758341,81.25,100.0,0.033429877758341,0.00459791706461,3.6353284855493575,3.6353284855493575,1.8547594314027327,curve,24.0,0.0020097017077538,0.004419069179419,vi,True,eligible,,104.0,16.0,24.0,16.0,1664,256.0,384.0,256.0,0.65,0.1,0.15,0.1,46.0,net_photocurrent_confirmatory,56.991119038025865,93.40840092857188,80.63923194655636,100.00000000000004,81.25,100.0,100.0,0.033429877758341,0.033429877758341046,-3.3888900470259893,0.003933905986333947,photo_current,heteroscedastic_gaussian_softplus_variance,bkan_width8_grid8_order3,1.0,270.0,14040,1.0,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_46\I-photo-bayes-results\uq_test_predictions.csv,300,270,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,artifacts\results\net_photocurrent_retrain\uq_repeated_grouped,13.75,5.0,100.0,0.033429877758341,0.2315153816125973,0.2315153816125973,0.033429877758341,100.0,100.0,100.0,100.0,81.25,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,3.6353284855493575,3.6353284855493575,_curve_id,0.0185844264924526,0.000426257990135,,,,,,,,,,,,,,,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,56.991119038025865,93.40840092857188,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,56.991119038025865,93.40840092857188,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,80.63923194655636,100.00000000000004,,,,,,,
46,I_photo,mc_dropout_mlp,0.005415241384101956,0.006536983313596246,6.168001724845771e-06,0.005415241384101956,0.006536983313596246,0.9170779511227869,100.0,0.036452457308769226,0.004957698285579681,80.078125,100.0,0.019434191286563873,0.036452457308769226,0.3459498385971748,0.27821465308787396,0.03797944495805761,0.03645245544612408,68.75,100.0,0.036452457308769226,0.004957698285579681,3.6763483095981138,3.6763483095981138,1.8756879130602622,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,68.75,100.0,100.0,0.036452457308769226,0.036452452734374995,-3.4290833932249463,0.003837842683187519,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,270.0,14040,,,300,270,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,26.25,5.0,100.0,0.036452457308769226,0.27821465308787396,0.27821465308787396,0.03645245544612408,100.0,100.0,100.0,100.0,68.75,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,3.6763483095981138,3.6763483095981138,_curve_id,0.020333401239404997,0.0004663730273023248,0.05,1.0,500.0,2594.0,2594.0,frozen_bkan_total_updates,20.782510999997612,[270],[14040],42120.0,14040.0,14040.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,I_photo,equal_budget_deep_ensemble_mlp,0.004733893045495978,0.00582513444436069,5.403481748062111e-06,0.004733893045495978,0.00582513444436069,0.9341543364982293,100.0,0.03751097619533539,0.009318789467215538,100.0,100.0,0.03652965649962425,0.03751097619533539,0.21587987490347277,0.23214286064439263,0.036529657449573066,0.03751097433269024,100.0,100.0,0.03751097619533539,0.009318789467215538,2.012652725977808,2.012652725977808,1.0268636357029635,curve,24.0,,,,,,,,,,,1664,256.0,384.0,256.0,,,,,,,,,,,100.0,100.0,100.0,0.03751097619533539,0.03751098046874998,-3.5591547416955183,0.003519748588023611,photo_current,heteroscedastic_gaussian_softplus_variance,mlp_64-32,1.0,54.0,14040,,,300,270,32,0.001,3,20,7,frozen_bkan_realized_epoch_and_update_horizon,,5.0,5.0,100.0,0.03751097619533539,0.23214286064439263,0.23214286064439263,0.03751097433269024,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,16.0,16.0,0.0,256.0,1.96,2.012652725977808,2.012652725977808,_curve_id,0.03978367780356748,0.0009124904405325651,0.0,5.0,5.0,2594.0,12970.0,frozen_bkan_total_updates_distributed_across_members,12.541334100009408,"[54, 54, 54, 54, 54]","[2808, 2808, 2808, 2808, 2808]",14040.0,2808.0,14040.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
