nominal_structure_id,nominal_core_width_nm,nominal_coupling_gap_nm,nominal_ring_radius_um,nominal_core_thickness_nm,nominal_slab_thickness_nm,nominal_device_layer_thickness_nm,dataset_role,frozen_confirmation,sampling_method,sampling_seed,split,wafer_id,process_variant_id,process_variant_index,process_variant_role,process_seed,delta_core_width_nm,delta_coupling_gap_nm,delta_core_thickness_nm,delta_material_index,delta_ring_radius_nm,actual_core_width_nm,actual_coupling_gap_nm,actual_ring_radius_um,actual_core_thickness_nm,actual_slab_thickness_nm,actual_device_layer_thickness_nm
ring_cv_dev_20260912_0068,456.3196418293348,435.6331576871326,9.970621669465835,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_07,ring_cv_dev_20260912_0068|p02,2,fabrication_realization,20260913,2.9964336439278068,3.970666911049385,1.823315590987318,0.0001944891905548,1.5818536283468303,459.3160754732626,439.603824598182,9.972203523094183,121.82331559098732,100.0,221.8233155909873
ring_cv_dev_20260912_0069,431.084335768208,364.0282990834856,10.068858283149044,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0069|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,431.084335768208,364.0282990834856,10.068858283149044,120.0,100.0,220.0
ring_cv_dev_20260912_0069,431.084335768208,364.0282990834856,10.068858283149044,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0069|p01,1,fabrication_realization,20260913,-5.07907652527089,-2.8649453159974083,0.5135091981953709,-5.013972831365234e-05,3.2482133654942027,426.0052592429371,361.16335376748816,10.072106496514538,120.51350919819537,100.0,220.51350919819535
ring_cv_dev_20260912_0069,431.084335768208,364.0282990834856,10.068858283149044,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0069|p02,2,fabrication_realization,20260913,1.3094884773308857,-3.994130826088584,1.2889830918503893,-4.696294942019046e-05,-2.428799695354738,432.3938242455389,360.034168257397,10.066429483453687,121.28898309185038,100.0,221.2889830918504
ring_cv_dev_20260912_0070,450.6160774836428,429.2861059998877,9.975168048497164,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_02,ring_cv_dev_20260912_0070|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,450.6160774836428,429.2861059998877,9.975168048497164,120.0,100.0,220.0
ring_cv_dev_20260912_0070,450.6160774836428,429.2861059998877,9.975168048497164,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_02,ring_cv_dev_20260912_0070|p01,1,fabrication_realization,20260913,-0.7460519147030976,-3.6732061210973663,0.4055854899787295,2.406491400731312e-05,-0.6750972219515391,449.8700255689397,425.61289987879024,9.974492951275211,120.40558548997872,100.0,220.40558548997876
ring_cv_dev_20260912_0070,450.6160774836428,429.2861059998877,9.975168048497164,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_02,ring_cv_dev_20260912_0070|p02,2,fabrication_realization,20260913,-2.954866709086371,1.9901504200521285,0.8060001117049634,-0.0001798215963468,0.586381723292776,447.6612107745564,431.2762564199398,9.975754430220457,120.80600011170496,100.0,220.80600011170495
ring_cv_dev_20260912_0071,432.77280143974826,353.11490403483765,9.835117021960476,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0071|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,432.77280143974826,353.11490403483765,9.835117021960476,120.0,100.0,220.0
ring_cv_dev_20260912_0071,432.77280143974826,353.11490403483765,9.835117021960476,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0071|p01,1,fabrication_realization,20260913,-5.782628347139611,-2.392262309679871,0.6019549980176513,-0.0001590095192538,-2.218709483072157,426.99017309260864,350.72264172515776,9.832898312477402,120.60195499801765,100.0,220.60195499801765
ring_cv_dev_20260912_0071,432.77280143974826,353.11490403483765,9.835117021960476,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0071|p02,2,fabrication_realization,20260913,-5.207903560730636,1.8403814735630333,1.586787766972283,6.131148217874902e-05,-0.549724927811313,427.5648978790176,354.95528550840066,9.834567297032663,121.58678776697228,100.0,221.5867877669723
ring_cv_dev_20260912_0072,437.0848438825021,427.8335904986228,9.974313329984833,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0072|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,437.0848438825021,427.8335904986228,9.974313329984833,120.0,100.0,220.0
ring_cv_dev_20260912_0072,437.0848438825021,427.8335904986228,9.974313329984833,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0072|p01,1,fabrication_realization,20260913,5.137481006689187,-4.472795263249141,-0.5177560591752295,-0.0002124438467977,-1.184255207394667,442.2223248891913,423.3607952353736,9.973129074777436,119.48224394082476,100.0,219.4822439408248
ring_cv_dev_20260912_0072,437.0848438825021,427.8335904986228,9.974313329984833,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0072|p02,2,fabrication_realization,20260913,0.9811685324392826,-2.957385419630318,0.2147703807538498,0.0001269725418091,0.4898602768138732,438.0660124149414,424.8762050789925,9.974803190261644,120.21477038075383,100.0,220.21477038075383
ring_cv_dev_20260912_0073,444.474681083192,446.0878089625264,10.030198998564064,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0073|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,444.474681083192,446.0878089625264,10.030198998564064,120.0,100.0,220.0
ring_cv_dev_20260912_0073,444.474681083192,446.0878089625264,10.030198998564064,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0073|p01,1,fabrication_realization,20260913,1.7594841059191233,1.558244885162221,-1.1260332073836448,-0.0002737884283683,-0.8712737691155472,446.2341651891111,447.6460538476886,10.029327724794948,118.87396679261636,100.0,218.8739667926164
ring_cv_dev_20260912_0073,444.474681083192,446.0878089625264,10.030198998564064,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0073|p02,2,fabrication_realization,20260913,-8.27298278395448,5.134980715086504,0.5718078504596839,-0.0001369412668449,-0.0917636107909088,436.2016982992375,451.2227896776129,10.030107234953272,120.57180785045968,100.0,220.5718078504597
ring_cv_dev_20260912_0074,430.21994355376455,398.30716337583937,10.114494392485256,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_05,ring_cv_dev_20260912_0074|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,430.21994355376455,398.30716337583937,10.114494392485256,120.0,100.0,220.0
ring_cv_dev_20260912_0074,430.21994355376455,398.30716337583937,10.114494392485256,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_05,ring_cv_dev_20260912_0074|p01,1,fabrication_realization,20260913,0.916020105768473,3.1278970998074658,-0.565176728944728,7.854398442965893e-06,0.4989723358548463,431.13596365953305,401.4350604756468,10.114993364821112,119.43482327105528,100.0,219.43482327105528
ring_cv_dev_20260912_0074,430.21994355376455,398.30716337583937,10.114494392485256,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_05,ring_cv_dev_20260912_0074|p02,2,fabrication_realization,20260913,8.367273717123773,-8.180486343550637,0.1275222438132101,7.952462922173536e-05,-1.1456630155220937,438.5872172708884,390.1266770322888,10.113348729469736,120.1275222438132,100.0,220.1275222438132
ring_cv_dev_20260912_0075,463.5564668284008,420.1967242326504,10.068202301463646,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_01,ring_cv_dev_20260912_0075|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,463.5564668284008,420.1967242326504,10.068202301463646,120.0,100.0,220.0
ring_cv_dev_20260912_0075,463.5564668284008,420.1967242326504,10.068202301463646,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_01,ring_cv_dev_20260912_0075|p01,1,fabrication_realization,20260913,-8.36982732325507,0.5730489829502903,-0.0485548361952875,-3.367754666585638e-05,-2.343468422609881,455.1866395051457,420.7697732156007,10.065858833041036,119.9514451638047,100.0,219.95144516380472
ring_cv_dev_20260912_0075,463.5564668284008,420.1967242326504,10.068202301463646,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_01,ring_cv_dev_20260912_0075|p02,2,fabrication_realization,20260913,2.320089856483253,4.954826478473921,1.1900134414865378,-8.68169247195982e-05,-0.910130165875626,465.876556684884,425.1515507111243,10.06729217129777,121.19001344148654,100.0,221.1900134414865
ring_cv_dev_20260912_0076,445.3364070785223,397.7394641596012,10.157543661896936,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0076|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,445.3364070785223,397.7394641596012,10.157543661896936,120.0,100.0,220.0
ring_cv_dev_20260912_0076,445.3364070785223,397.7394641596012,10.157543661896936,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0076|p01,1,fabrication_realization,20260913,2.2161445513373867,-2.109293698094735,1.093602436858151,0.0002865372924818,3.134810483077656,447.5525516298597,395.63017046150645,10.160678472380011,121.09360243685816,100.0,221.09360243685816
ring_cv_dev_20260912_0076,445.3364070785223,397.7394641596012,10.157543661896936,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0076|p02,2,fabrication_realization,20260913,-0.787464950643182,-1.9072593764278616,-0.1700812578557215,-4.450943841472363e-05,0.0221392330989043,444.5489421278791,395.8322047831733,10.157565801130035,119.82991874214429,100.0,219.8299187421443
ring_cv_dev_20260912_0077,438.4454278593667,360.3518893912748,10.060210035184165,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0077|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,438.4454278593667,360.3518893912748,10.060210035184165,120.0,100.0,220.0
ring_cv_dev_20260912_0077,438.4454278593667,360.3518893912748,10.060210035184165,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0077|p01,1,fabrication_realization,20260913,6.913397702571482,-1.695454456171117,-0.1745604789509183,0.0001072958564599,1.646380667131602,445.3588255619382,358.6564349351037,10.061856415851294,119.82543952104908,100.0,219.82543952104908
ring_cv_dev_20260912_0077,438.4454278593667,360.3518893912748,10.060210035184165,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0077|p02,2,fabrication_realization,20260913,5.123894279395551,1.7429810242201282,0.861551216043916,0.0001225786621907,0.5973130725984581,443.56932213876223,362.0948704154949,10.06080734825676,120.86155121604392,100.0,220.86155121604392
ring_cv_dev_20260912_0078,442.2817396503619,354.7705098841122,10.09198402044908,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_00,ring_cv_dev_20260912_0078|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,442.2817396503619,354.7705098841122,10.09198402044908,120.0,100.0,220.0
ring_cv_dev_20260912_0078,442.2817396503619,354.7705098841122,10.09198402044908,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_00,ring_cv_dev_20260912_0078|p01,1,fabrication_realization,20260913,5.627200802077623,-5.893993393109809,-0.9465234484454564,-0.0005456521858572,1.0733857842158856,447.9089404524395,348.8765164910024,10.093057406233296,119.05347655155454,100.0,219.05347655155452
ring_cv_dev_20260912_0078,442.2817396503619,354.7705098841122,10.09198402044908,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_00,ring_cv_dev_20260912_0078|p02,2,fabrication_realization,20260913,-2.265504379183437,2.745353239939411,-0.2085838527795896,-8.162682296739778e-05,0.1541682236528122,440.01623527117846,357.5158631240516,10.092138188672733,119.79141614722042,100.0,219.7914161472204
ring_cv_dev_20260912_0079,467.74146837310127,427.1709813051442,9.81368187847804,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0079|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,467.74146837310127,427.1709813051442,9.81368187847804,120.0,100.0,220.0
ring_cv_dev_20260912_0079,467.74146837310127,427.1709813051442,9.81368187847804,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0079|p01,1,fabrication_realization,20260913,-2.503285896641191,-5.045152552939667,0.0891030479147759,-8.679361548727247e-05,-3.2085441965609283,465.23818247646005,422.1258287522045,9.81047333428148,120.08910304791478,100.0,220.0891030479148
ring_cv_dev_20260912_0079,467.74146837310127,427.1709813051442,9.81368187847804,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0079|p02,2,fabrication_realization,20260913,1.0559563056388177,2.9426845698205293,0.3439175814892374,-0.0002666036031001,-0.6760148460366958,468.7974246787401,430.1136658749648,9.813005863632004,120.34391758148924,100.0,220.34391758148925
ring_cv_dev_20260912_0080,440.7355717174816,402.8684461131706,9.936352081553634,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0080|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,440.7355717174816,402.8684461131706,9.936352081553634,120.0,100.0,220.0
ring_cv_dev_20260912_0080,440.7355717174816,402.8684461131706,9.936352081553634,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0080|p01,1,fabrication_realization,20260913,8.612147424513713,-9.345331541950197,1.1206048596660445,0.0001367988661958,-0.7616970316361913,449.3477191419953,393.5231145712204,9.935590384521998,121.12060485966605,100.0,221.12060485966603
ring_cv_dev_20260912_0080,440.7355717174816,402.8684461131706,9.936352081553634,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_07,ring_cv_dev_20260912_0080|p02,2,fabrication_realization,20260913,-1.041934678053569,0.6146087851601543,1.9057529411474223,-0.0003354047119502,1.0484627220306102,439.693637039428,403.4830548983308,9.937400544275665,121.90575294114744,100.0,221.90575294114743
ring_cv_dev_20260912_0081,448.0009067525249,375.79187861836897,9.873083608965995,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,validation,dev_wafer_07,ring_cv_dev_20260912_0081|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,448.0009067525249,375.79187861836897,9.873083608965995,120.0,100.0,220.0
ring_cv_dev_20260912_0081,448.0009067525249,375.79187861836897,9.873083608965995,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,validation,dev_wafer_07,ring_cv_dev_20260912_0081|p01,1,fabrication_realization,20260913,2.434547578173476,-9.481037157529324,0.7071854454303805,-0.0001807708517,0.6128446853887927,450.4354543306984,366.3108414608397,9.873696453651386,120.70718544543038,100.0,220.7071854454304
ring_cv_dev_20260912_0081,448.0009067525249,375.79187861836897,9.873083608965995,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,validation,dev_wafer_07,ring_cv_dev_20260912_0081|p02,2,fabrication_realization,20260913,-12.382937739339177,8.149238339396938,-0.1470067276610552,0.0002219358077205,-2.251386770205197,435.6179690131857,383.9411169577659,9.870832222195792,119.85299327233896,100.0,219.85299327233892
ring_cv_dev_20260912_0082,461.50546721419886,433.3795615207847,10.112474417592578,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_06,ring_cv_dev_20260912_0082|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,461.50546721419886,433.3795615207847,10.112474417592578,120.0,100.0,220.0
ring_cv_dev_20260912_0082,461.50546721419886,433.3795615207847,10.112474417592578,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_06,ring_cv_dev_20260912_0082|p01,1,fabrication_realization,20260913,-5.3433135118848245,4.569710924358351,0.9143817784829138,1.656893961810748e-05,1.2531581163804593,456.162153702314,437.949272445143,10.11372757570896,120.91438177848292,100.0,220.9143817784829
ring_cv_dev_20260912_0082,461.50546721419886,433.3795615207847,10.112474417592578,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_06,ring_cv_dev_20260912_0082|p02,2,fabrication_realization,20260913,-2.095662687094501,3.229545003398578,0.218701123889762,0.0002535326839269,-1.0071920220453878,459.4098045271044,436.6091065241832,10.111467225570532,120.21870112388976,100.0,220.21870112388976
ring_cv_dev_20260912_0083,441.42848588228304,443.0349483789064,9.96317435411487,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_02,ring_cv_dev_20260912_0083|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,441.42848588228304,443.0349483789064,9.96317435411487,120.0,100.0,220.0
ring_cv_dev_20260912_0083,441.42848588228304,443.0349483789064,9.96317435411487,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_02,ring_cv_dev_20260912_0083|p01,1,fabrication_realization,20260913,-1.085014424955447,3.929539241828347,0.186289910736466,-8.923462091772162e-05,-3.842500583677516,440.3434714573276,446.9644876207348,9.959331853531191,120.18628991073646,100.0,220.1862899107365
ring_cv_dev_20260912_0083,441.42848588228304,443.0349483789064,9.96317435411487,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,calibration,dev_wafer_02,ring_cv_dev_20260912_0083|p02,2,fabrication_realization,20260913,0.1559518635198865,0.2287354760470671,-0.561111698243893,3.949205402983989e-05,-0.7229341551863327,441.5844377458029,443.2636838549535,9.962451419959685,119.43888830175612,100.0,219.4388883017561
ring_cv_dev_20260912_0084,455.9280874400211,443.610346043661,9.839278802394327,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0084|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,455.9280874400211,443.610346043661,9.839278802394327,120.0,100.0,220.0
ring_cv_dev_20260912_0084,455.9280874400211,443.610346043661,9.839278802394327,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0084|p01,1,fabrication_realization,20260913,-3.48397442369681,7.624034544718359,-0.0686380065034964,-6.808098775771384e-05,-3.52532167459264,452.4441130163243,451.2343805883794,9.835753480719736,119.93136199349652,100.0,219.9313619934965
ring_cv_dev_20260912_0084,455.9280874400211,443.610346043661,9.839278802394327,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0084|p02,2,fabrication_realization,20260913,-6.29872467434385,1.1451542324968564,0.0885567990788225,-0.0004107823455727,-0.045629617251315,449.6293627656772,444.7555002761579,9.839233172777076,120.08855679907882,100.0,220.0885567990788
ring_cv_dev_20260912_0085,435.3221192317232,434.0662982098584,10.162439938826113,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_05,ring_cv_dev_20260912_0085|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,435.3221192317232,434.0662982098584,10.162439938826113,120.0,100.0,220.0
ring_cv_dev_20260912_0085,435.3221192317232,434.0662982098584,10.162439938826113,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_05,ring_cv_dev_20260912_0085|p01,1,fabrication_realization,20260913,-0.1099044013337824,4.186580618902385,0.6860070985845557,0.0001854680029709,0.0479541839826979,435.21221483038937,438.2528788287608,10.162487893010091,120.68600709858455,100.0,220.68600709858453
ring_cv_dev_20260912_0085,435.3221192317232,434.0662982098584,10.162439938826113,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_05,ring_cv_dev_20260912_0085|p02,2,fabrication_realization,20260913,1.7210151560909512,5.783040418992895,0.107528516593537,9.404040634419058e-05,2.400354954421672,437.0431343878141,439.8493386288513,10.164840293780532,120.10752851659352,100.0,220.10752851659356
ring_cv_dev_20260912_0086,449.6417189803566,375.6006034675957,9.998468384337327,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_07,ring_cv_dev_20260912_0086|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,449.6417189803566,375.6006034675957,9.998468384337327,120.0,100.0,220.0
ring_cv_dev_20260912_0086,449.6417189803566,375.6006034675957,9.998468384337327,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_07,ring_cv_dev_20260912_0086|p01,1,fabrication_realization,20260913,1.9839915461454083,-0.390721367601994,-0.3549523101745287,-1.2032534088206842e-06,1.8300807620291335,451.625710526502,375.2098820999937,10.000298465099355,119.64504768982547,100.0,219.64504768982547
ring_cv_dev_20260912_0086,449.6417189803566,375.6006034675957,9.998468384337327,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_07,ring_cv_dev_20260912_0086|p02,2,fabrication_realization,20260913,4.453286504627969,-7.572891572928291,0.0078505182009636,8.280815038371752e-05,0.4838335065116438,454.0950054849845,368.0277118946673,9.998952217843838,120.00785051820095,100.0,220.00785051820097
ring_cv_dev_20260912_0087,469.600961662047,393.1316915096189,10.18353334241461,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_00,ring_cv_dev_20260912_0087|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,469.600961662047,393.1316915096189,10.18353334241461,120.0,100.0,220.0
ring_cv_dev_20260912_0087,469.600961662047,393.1316915096189,10.18353334241461,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_00,ring_cv_dev_20260912_0087|p01,1,fabrication_realization,20260913,-6.379890970442641,4.063597905865024,-1.343104939911283,-2.4453794293513836e-05,-0.1776061354399148,463.2210706916043,397.195289415484,10.18335573627917,118.65689506008871,100.0,218.65689506008871
ring_cv_dev_20260912_0087,469.600961662047,393.1316915096189,10.18353334241461,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_00,ring_cv_dev_20260912_0087|p02,2,fabrication_realization,20260913,-4.8028018019674565,1.0253244075008257,0.5090870348483948,-0.0001819990811517,2.132501632085912,464.7981598600795,394.1570159171197,10.185665844046696,120.5090870348484,100.0,220.5090870348484
ring_cv_dev_20260912_0088,440.7948056690315,366.0943313881716,10.179390552230442,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_00,ring_cv_dev_20260912_0088|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,440.7948056690315,366.0943313881716,10.179390552230442,120.0,100.0,220.0
ring_cv_dev_20260912_0088,440.7948056690315,366.0943313881716,10.179390552230442,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_00,ring_cv_dev_20260912_0088|p01,1,fabrication_realization,20260913,-6.663236954449135,2.35209557824901,-0.1131698436371869,2.8231175091446023e-05,1.3248816409314443,434.1315687145824,368.4464269664206,10.180715433871374,119.88683015636282,100.0,219.8868301563628
ring_cv_dev_20260912_0088,440.7948056690315,366.0943313881716,10.179390552230442,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,internal_test,dev_wafer_00,ring_cv_dev_20260912_0088|p02,2,fabrication_realization,20260913,-3.057132205309648,-0.0948452340931418,-0.2731977287609485,-8.443732081513852e-05,-3.100066262173163,437.7376734637219,365.9994861540784,10.17629048596827,119.72680227123904,100.0,219.72680227123905
ring_cv_dev_20260912_0089,434.0016476993195,420.87033326001256,9.80703124845238,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0089|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,434.0016476993195,420.87033326001256,9.80703124845238,120.0,100.0,220.0
ring_cv_dev_20260912_0089,434.0016476993195,420.87033326001256,9.80703124845238,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0089|p01,1,fabrication_realization,20260913,1.2642651152126243,0.6355075258860837,0.3101290612988661,9.469409591994616e-05,-2.788263815021447,435.26591281453216,421.5058407858986,9.804242984637357,120.31012906129888,100.0,220.31012906129885
ring_cv_dev_20260912_0089,434.0016476993195,420.87033326001256,9.80703124845238,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0089|p02,2,fabrication_realization,20260913,3.276361380194627,2.724518295777776,-0.869694002386903,1.1430203650254044e-05,-3.1672773932567075,437.2780090795141,423.5948515557904,9.803863971059124,119.13030599761308,100.0,219.1303059976131
ring_cv_dev_20260912_0090,467.9964079959968,448.9635682671061,9.932935569379987,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0090|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,467.9964079959968,448.9635682671061,9.932935569379987,120.0,100.0,220.0
ring_cv_dev_20260912_0090,467.9964079959968,448.9635682671061,9.932935569379987,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0090|p01,1,fabrication_realization,20260913,-7.094176004226898,6.925405404684961,0.6788955170181448,-0.00025900911046,0.2030196442149719,460.90223199177,455.8889736717911,9.933138589024203,120.67889551701816,100.0,220.67889551701813
ring_cv_dev_20260912_0090,467.9964079959968,448.9635682671061,9.932935569379987,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_01,ring_cv_dev_20260912_0090|p02,2,fabrication_realization,20260913,-4.006242147067408,-6.842805067184562,0.7971479815909093,0.0001407974969205,-0.3915779813042667,463.9901658489295,442.1207631999216,9.932543991398685,120.79714798159092,100.0,220.7971479815909
ring_cv_dev_20260912_0091,442.0411826790793,442.4349080472483,10.078453027630534,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_06,ring_cv_dev_20260912_0091|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,442.0411826790793,442.4349080472483,10.078453027630534,120.0,100.0,220.0
ring_cv_dev_20260912_0091,442.0411826790793,442.4349080472483,10.078453027630534,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_06,ring_cv_dev_20260912_0091|p01,1,fabrication_realization,20260913,-1.4653643442665878,4.3132773023564415,0.9124520920455448,0.0004724005738037,0.9177901734186646,440.5758183348128,446.7481853496048,10.079370817803952,120.91245209204554,100.0,220.9124520920456
ring_cv_dev_20260912_0091,442.0411826790793,442.4349080472483,10.078453027630534,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_06,ring_cv_dev_20260912_0091|p02,2,fabrication_realization,20260913,0.0320694211286693,-2.103877266559052,1.0953467579434732,3.2502489693232217e-06,-3.48203473145409,442.073252100208,440.3310307806893,10.07497099289908,121.09534675794347,100.0,221.09534675794347
ring_cv_dev_20260912_0092,460.59851625620286,379.9087640364712,9.92686614096881,120.0,100.0,220.0,development,False,independent_latin_hypercube,20260912,train,dev_wafer_02,ring_cv_dev_20260912_0092|p00,0,nominal,20260913,0.0,0.0,0.0,0.0,0.0,460.59851625620286,379.9087640364712,9.92686614096881,120.0,100.0,220.0
