dark_voltage,dark_current,light_voltage,light_current,frequency_ghz,ac_response_db,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,bandwidth_bias,temperature,_source_file
-1.0,2.7985324027475664e-07,-1.0,0.0004871945923875,0.3162277660168379,-0.0416734656692519,9.136850961862703e-10,2400.1705034771794,499.3175315176618,39.85562670167986,300.93280864091923,-3.0,300.0,trap_assisted_recomb_A_9.14e-10_ge_sio2_recomb_velocity_2400.17_ge_si_recomb_velocity_499.32_active_layer_length_39.86_simulation_temperature_300.93
,,,,40.0,-7.041421773735364,1.0352580576007263e-09,2678.9547588546675,473.131828680381,34.826156523967086,290.8089263982084,-3.0,300.0,trap_assisted_recomb_A_1.04e-09_ge_sio2_recomb_velocity_2678.95_ge_si_recomb_velocity_473.13_active_layer_length_34.83_simulation_temperature_290.81
,,,,25.11886431509582,-6.3600880706495655,1.020786601528739e-09,2414.9946347184086,525.5036010755978,41.93453001893169,295.92616711681853,-3.0,300.0,trap_assisted_recomb_A_1.02e-09_ge_sio2_recomb_velocity_2414.99_ge_si_recomb_velocity_525.50_active_layer_length_41.93_simulation_temperature_295.93
-0.8,1.1535588297338379e-07,-0.8,0.0004862936033132,0.2511886431509582,-0.0231068799028828,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-3.0,300.0,trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2488.43_ge_si_recomb_velocity_500.43_active_layer_length_41.13_simulation_temperature_288.08
-0.8,2.2123817539540722e-07,-0.8,0.0004718826692922,0.2511886431509582,-0.0252275395101043,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,-3.0,300.0,trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2531.02_ge_si_recomb_velocity_492.64_active_layer_length_36.11_simulation_temperature_299.96
,,,,5.011872336272715,-2.7051529917402624,1.0203477325736783e-09,2420.870896846657,485.827773341465,41.83782044136868,301.83723728961854,-3.0,300.0,trap_assisted_recomb_A_1.02e-09_ge_sio2_recomb_velocity_2420.87_ge_si_recomb_velocity_485.83_active_layer_length_41.84_simulation_temperature_301.84
,,,,31.622776601683796,-6.515984332835135,1.0203477325736783e-09,2420.870896846657,485.827773341465,41.83782044136868,301.83723728961854,-3.0,300.0,trap_assisted_recomb_A_1.02e-09_ge_sio2_recomb_velocity_2420.87_ge_si_recomb_velocity_485.83_active_layer_length_41.84_simulation_temperature_301.84
-1.4,3.398163343336408e-07,-1.4,0.000500397314052,0.5011872336272715,-0.1052457118020991,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-3.0,300.0,trap_assisted_recomb_A_9.68e-10_ge_sio2_recomb_velocity_2498.12_ge_si_recomb_velocity_535.43_active_layer_length_42.35_simulation_temperature_300.57
,,,,3.981071705534969,-2.242447921467678,8.498130788208901e-10,2622.111610500832,493.1418777793542,40.32755095458103,299.70047987606006,-3.0,300.0,trap_assisted_recomb_A_8.50e-10_ge_sio2_recomb_velocity_2622.11_ge_si_recomb_velocity_493.14_active_layer_length_40.33_simulation_temperature_299.70
-1.8,2.5764789291827775e-07,-1.8,0.0005051309103186,0.7943282347242822,-0.2593963742001062,8.058950792540602e-10,2412.212725535436,472.1154567367515,38.858183000543626,295.7855807653235,-3.0,300.0,trap_assisted_recomb_A_8.06e-10_ge_sio2_recomb_velocity_2412.21_ge_si_recomb_velocity_472.12_active_layer_length_38.86_simulation_temperature_295.79
,,,,15.848931924611108,-5.0510360601596735,1.0050101529814667e-09,2449.206992526188,478.70441149946606,40.80112322251315,299.2329513672896,-3.0,300.0,trap_assisted_recomb_A_1.01e-09_ge_sio2_recomb_velocity_2449.21_ge_si_recomb_velocity_478.70_active_layer_length_40.80_simulation_temperature_299.23
,,,,3.981071705534969,-2.323225704817173,8.354324428057498e-10,2430.182491588309,507.603602235917,36.73791801396338,295.61725668807514,-3.0,300.0,trap_assisted_recomb_A_8.35e-10_ge_sio2_recomb_velocity_2430.18_ge_si_recomb_velocity_507.60_active_layer_length_36.74_simulation_temperature_295.62
,,,,19.952623149688822,-5.959259433897699,1.0933784852654091e-09,2410.884334287086,539.0569290920441,39.62193192256099,289.3285700165644,-3.0,300.0,trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2410.88_ge_si_recomb_velocity_539.06_active_layer_length_39.62_simulation_temperature_289.33
,,,,6.309573444801943,-3.156284199854817,1.0671658198705114e-09,2444.626831258547,492.08006432381046,41.193035529790656,301.7038514591378,-3.0,300.0,trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2444.63_ge_si_recomb_velocity_492.08_active_layer_length_41.19_simulation_temperature_301.70
-2.6,3.6006514938041266e-07,-2.6,0.0005283973039846,1.9952623149688828,-1.1445158455027378,1.0050101529814667e-09,2449.206992526188,478.70441149946606,40.80112322251315,299.2329513672896,-3.0,300.0,trap_assisted_recomb_A_1.01e-09_ge_sio2_recomb_velocity_2449.21_ge_si_recomb_velocity_478.70_active_layer_length_40.80_simulation_temperature_299.23
-2.8000000000000003,4.363616715202302e-07,-2.8000000000000003,0.0005146355807177,2.511886431509582,-1.4593680375981088,8.599648780937922e-10,2637.8899539670565,501.9551856304757,39.90381821426863,300.9815905741297,-3.0,300.0,trap_assisted_recomb_A_8.60e-10_ge_sio2_recomb_velocity_2637.89_ge_si_recomb_velocity_501.96_active_layer_length_39.90_simulation_temperature_300.98
-1.2000000000000002,3.2800396200496054e-07,-1.2000000000000002,0.000485927400556,0.3981071705534968,-0.0613720552447116,8.599648780937922e-10,2637.8899539670565,501.9551856304757,39.90381821426863,300.9815905741297,-3.0,300.0,trap_assisted_recomb_A_8.60e-10_ge_sio2_recomb_velocity_2637.89_ge_si_recomb_velocity_501.96_active_layer_length_39.90_simulation_temperature_300.98
-2.6,3.799404287489244e-07,-2.6,0.000523424506466,1.9952623149688828,-1.1697713605766564,1.1774606839117e-09,2487.5677489208106,509.6158544320055,42.33569419095241,299.8381908200232,-3.0,300.0,trap_assisted_recomb_A_1.18e-09_ge_sio2_recomb_velocity_2487.57_ge_si_recomb_velocity_509.62_active_layer_length_42.34_simulation_temperature_299.84
,,,,6.309573444801943,-3.0974414611058787,1.0203477325736783e-09,2420.870896846657,485.827773341465,41.83782044136868,301.83723728961854,-3.0,300.0,trap_assisted_recomb_A_1.02e-09_ge_sio2_recomb_velocity_2420.87_ge_si_recomb_velocity_485.83_active_layer_length_41.84_simulation_temperature_301.84
,,,,25.11886431509582,-6.102358562851241,1.0849323731926979e-09,2551.147301026894,487.27717818808753,44.82712146868644,302.5978918999191,-3.0,300.0,trap_assisted_recomb_A_1.08e-09_ge_sio2_recomb_velocity_2551.15_ge_si_recomb_velocity_487.28_active_layer_length_44.83_simulation_temperature_302.60
-1.8,3.967985771253394e-07,-1.8,0.0004993871723508,0.7943282347242822,-0.2423606054051658,8.584521018906484e-10,2718.2749419682723,482.1832227724541,38.88005077046229,301.691940704981,-3.0,300.0,trap_assisted_recomb_A_8.58e-10_ge_sio2_recomb_velocity_2718.27_ge_si_recomb_velocity_482.18_active_layer_length_38.88_simulation_temperature_301.69
-1.4,2.9779066499025986e-07,-1.4,0.0005028685127472,0.5011872336272715,-0.1036990906041358,9.525981103063824e-10,2521.0178569100235,513.1122387074643,39.33447860201831,299.4635962010897,-3.0,300.0,trap_assisted_recomb_A_9.53e-10_ge_sio2_recomb_velocity_2521.02_ge_si_recomb_velocity_513.11_active_layer_length_39.33_simulation_temperature_299.46
,,,,25.11886431509582,-6.112022841853172,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,-3.0,300.0,trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2306.07_ge_si_recomb_velocity_513.32_active_layer_length_40.55_simulation_temperature_303.48
,,,,7.943282347242822,-3.5447101336664777,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-3.0,300.0,trap_assisted_recomb_A_9.32e-10_ge_sio2_recomb_velocity_2545.12_ge_si_recomb_velocity_512.74_active_layer_length_40.08_simulation_temperature_299.54
-1.0,1.683032622503951e-07,-1.0,0.0005065957465264,0.3162277660168379,-0.0401853607719956,1.1396379394271226e-09,2408.4924726992253,490.0725825278824,43.06550150160359,292.35304316269765,-3.0,300.0,trap_assisted_recomb_A_1.14e-09_ge_sio2_recomb_velocity_2408.49_ge_si_recomb_velocity_490.07_active_layer_length_43.07_simulation_temperature_292.35
0.0,0.0,0.0,0.0004556423772458,0.1,0.0,1.0203477325736783e-09,2420.870896846657,485.827773341465,41.83782044136868,301.83723728961854,-3.0,300.0,trap_assisted_recomb_A_1.02e-09_ge_sio2_recomb_velocity_2420.87_ge_si_recomb_velocity_485.83_active_layer_length_41.84_simulation_temperature_301.84
,,,,6.309573444801943,-3.114963111700562,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-3.0,300.0,trap_assisted_recomb_A_9.90e-10_ge_sio2_recomb_velocity_2542.70_ge_si_recomb_velocity_503.01_active_layer_length_39.02_simulation_temperature_305.05
,,,,6.309573444801943,-3.0541112652776503,8.622252758820396e-10,2596.9228583838576,499.2028055441836,37.99663516660689,298.18972265332246,-3.0,300.0,trap_assisted_recomb_A_8.62e-10_ge_sio2_recomb_velocity_2596.92_ge_si_recomb_velocity_499.20_active_layer_length_38.00_simulation_temperature_298.19
,,,,19.952623149688822,-5.772830508289104,9.775160845782078e-10,2577.8004715918664,488.1533623282412,40.35879763032958,294.16913853899604,-3.0,300.0,trap_assisted_recomb_A_9.78e-10_ge_sio2_recomb_velocity_2577.80_ge_si_recomb_velocity_488.15_active_layer_length_40.36_simulation_temperature_294.17
,,,,39.81071705534969,-6.602899449512728,1.1154637147520875e-09,2350.383805501934,499.6014506673355,39.64774721352306,306.8220229508652,-3.0,300.0,trap_assisted_recomb_A_1.12e-09_ge_sio2_recomb_velocity_2350.38_ge_si_recomb_velocity_499.60_active_layer_length_39.65_simulation_temperature_306.82
-1.4,5.09953714161297e-07,-1.4,0.000498410746476,0.5011872336272715,-0.1120463025744591,8.894595189948581e-10,2383.601346469497,502.4892009812192,38.55163090195673,309.2198732722366,-3.0,300.0,trap_assisted_recomb_A_8.89e-10_ge_sio2_recomb_velocity_2383.60_ge_si_recomb_velocity_502.49_active_layer_length_38.55_simulation_temperature_309.22
,,,,19.952623149688822,-5.677517413980112,1.0308127820747194e-09,2437.7200106987866,482.5972990901911,40.648465379108416,299.4728047413536,-3.0,300.0,trap_assisted_recomb_A_1.03e-09_ge_sio2_recomb_velocity_2437.72_ge_si_recomb_velocity_482.60_active_layer_length_40.65_simulation_temperature_299.47
,,,,10.0,-4.031434215834463,9.91880560193061e-10,2562.543459042286,488.1664551370801,40.47383155665718,295.6008889602198,-3.0,300.0,trap_assisted_recomb_A_9.92e-10_ge_sio2_recomb_velocity_2562.54_ge_si_recomb_velocity_488.17_active_layer_length_40.47_simulation_temperature_295.60
-2.6,5.594116430118998e-07,-2.6,0.0005230645825269,1.9952623149688828,-1.1548364383999643,9.634928280602635e-10,2455.009212271192,512.2369330710814,40.30940301281442,306.6726054586492,-3.0,300.0,trap_assisted_recomb_A_9.63e-10_ge_sio2_recomb_velocity_2455.01_ge_si_recomb_velocity_512.24_active_layer_length_40.31_simulation_temperature_306.67
0.0,0.0,0.0,0.0004483843586984,0.1,0.0,1.0044736023004086e-09,2276.4853940628345,486.8441992232576,38.23677890677304,298.10055132439214,-3.0,300.0,trap_assisted_recomb_A_1.00e-09_ge_sio2_recomb_velocity_2276.49_ge_si_recomb_velocity_486.84_active_layer_length_38.24_simulation_temperature_298.10
,,,,6.309573444801943,-3.119113343274889,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,-3.0,300.0,trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2603.20_ge_si_recomb_velocity_488.68_active_layer_length_40.68_simulation_temperature_296.74
,,,,40.0,-6.764652982096439,9.928313705154955e-10,2556.196978076177,523.0189213691006,40.51326020590248,298.8914974420704,-3.0,300.0,trap_assisted_recomb_A_9.93e-10_ge_sio2_recomb_velocity_2556.20_ge_si_recomb_velocity_523.02_active_layer_length_40.51_simulation_temperature_298.89
-1.0,1.9353634753940906e-07,-1.0,0.0004962378712868,0.3162277660168379,-0.0380379541632511,9.775160845782078e-10,2577.8004715918664,488.1533623282412,40.35879763032958,294.16913853899604,-3.0,300.0,trap_assisted_recomb_A_9.78e-10_ge_sio2_recomb_velocity_2577.80_ge_si_recomb_velocity_488.15_active_layer_length_40.36_simulation_temperature_294.17
,,,,19.952623149688822,-5.742535644499727,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,-3.0,300.0,trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2603.20_ge_si_recomb_velocity_488.68_active_layer_length_40.68_simulation_temperature_296.74
-1.4,1.4736382792024233e-07,-1.4,0.0005064232807408,0.5011872336272715,-0.1063129877767476,1.0933784852654091e-09,2410.884334287086,539.0569290920441,39.62193192256099,289.3285700165644,-3.0,300.0,trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2410.88_ge_si_recomb_velocity_539.06_active_layer_length_39.62_simulation_temperature_289.33
,,,,19.952623149688822,-5.563495784367515,1.006938037138553e-09,2476.033687734913,499.8883185243343,35.52248114367448,306.4489109295662,-3.0,300.0,trap_assisted_recomb_A_1.01e-09_ge_sio2_recomb_velocity_2476.03_ge_si_recomb_velocity_499.89_active_layer_length_35.52_simulation_temperature_306.45
-0.2,1.4813471077070517e-07,-0.2,0.0004459681521187,0.1258925411794166,-0.0024657524712795,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-3.0,300.0,trap_assisted_recomb_A_8.69e-10_ge_sio2_recomb_velocity_2646.57_ge_si_recomb_velocity_498.36_active_layer_length_39.94_simulation_temperature_299.62
-2.2,1.970869825863193e-07,-2.2,0.0005100945220797,1.2589254117941662,-0.5577213696572421,9.570305915597544e-10,2609.011101819734,467.3507151496423,38.45876893881996,290.3471581734896,-3.0,300.0,trap_assisted_recomb_A_9.57e-10_ge_sio2_recomb_velocity_2609.01_ge_si_recomb_velocity_467.35_active_layer_length_38.46_simulation_temperature_290.35
-2.0,3.212199631645672e-07,-2.0,0.00049402676532,1.0,-0.4166627270677384,1.0991618704794608e-09,2475.161456337068,505.0064403774024,34.84085283436253,301.39850617403,-3.0,300.0,trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2475.16_ge_si_recomb_velocity_505.01_active_layer_length_34.84_simulation_temperature_301.40
,,,,40.0,-6.816591986326542,8.939439783837785e-10,2330.6189292196764,529.359956175692,38.57283152042447,302.4090006102026,-3.0,300.0,trap_assisted_recomb_A_8.94e-10_ge_sio2_recomb_velocity_2330.62_ge_si_recomb_velocity_529.36_active_layer_length_38.57_simulation_temperature_302.41
-2.0,4.651789466783286e-07,-2.0,0.0005037686895713,1.0,-0.391709609038804,9.89963136259949e-10,2542.7024133885266,503.0087467521194,39.0211226249472,305.0510216058231,-3.0,300.0,trap_assisted_recomb_A_9.90e-10_ge_sio2_recomb_velocity_2542.70_ge_si_recomb_velocity_503.01_active_layer_length_39.02_simulation_temperature_305.05
-0.2,1.3147578902106442e-07,-0.2,0.0004578529357213,0.1258925411794166,-0.002591007931473,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,-3.0,300.0,trap_assisted_recomb_A_9.45e-10_ge_sio2_recomb_velocity_2570.83_ge_si_recomb_velocity_490.85_active_layer_length_38.29_simulation_temperature_299.06
-1.4,2.483595796174564e-07,-1.4,0.0004994428809543,0.5011872336272715,-0.1054472038822864,1.0976147775803618e-09,2495.918019735696,486.14991613464105,39.05845567786759,297.2376267822416,-3.0,300.0,trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2495.92_ge_si_recomb_velocity_486.15_active_layer_length_39.06_simulation_temperature_297.24
-1.6,1.5204997014048074e-07,-1.6,0.0005067846662958,0.6309573444801944,-0.1615303130293869,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-3.0,300.0,trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2488.43_ge_si_recomb_velocity_500.43_active_layer_length_41.13_simulation_temperature_288.08
-0.2,1.6921710848725845e-07,-0.2,0.0004452230447836,0.1258925411794166,-0.0024733805454263,8.584521018906484e-10,2718.2749419682723,482.1832227724541,38.88005077046229,301.691940704981,-3.0,300.0,trap_assisted_recomb_A_8.58e-10_ge_sio2_recomb_velocity_2718.27_ge_si_recomb_velocity_482.18_active_layer_length_38.88_simulation_temperature_301.69
-1.8,3.557754172130236e-07,-1.8,0.0005094668341654,0.7943282347242822,-0.2401231527509161,8.498130788208901e-10,2622.111610500832,493.1418777793542,40.32755095458103,299.70047987606006,-3.0,300.0,trap_assisted_recomb_A_8.50e-10_ge_sio2_recomb_velocity_2622.11_ge_si_recomb_velocity_493.14_active_layer_length_40.33_simulation_temperature_299.70
-2.6,3.167361726757777e-07,-2.6,0.0005278394969442,1.9952623149688828,-1.1279643503128258,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,-3.0,300.0,trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2603.20_ge_si_recomb_velocity_488.68_active_layer_length_40.68_simulation_temperature_296.74
-0.2,1.427662438697141e-07,-0.2,0.0004595674242439,0.1258925411794166,-0.0027753883048334,1.117839944989197e-09,2400.8118901118505,474.17775422532,39.11984591644459,301.1260229250646,-3.0,300.0,trap_assisted_recomb_A_1.12e-09_ge_sio2_recomb_velocity_2400.81_ge_si_recomb_velocity_474.18_active_layer_length_39.12_simulation_temperature_301.13
,,,,6.309573444801943,-3.186048715382375,9.979877857013676e-10,2496.537246315292,510.00187244466247,38.795972505421744,297.7961123434831,-3.0,300.0,trap_assisted_recomb_A_9.98e-10_ge_sio2_recomb_velocity_2496.54_ge_si_recomb_velocity_510.00_active_layer_length_38.80_simulation_temperature_297.80
-0.4,1.5711003743593396e-07,-0.4,0.0004573286719129,0.1584893192461111,-0.0069246496033944,9.612679185080118e-10,2493.7557151613,504.62150372842615,37.39117268896573,297.8667082132286,-3.0,300.0,trap_assisted_recomb_A_9.61e-10_ge_sio2_recomb_velocity_2493.76_ge_si_recomb_velocity_504.62_active_layer_length_37.39_simulation_temperature_297.87
,,,,39.81071705534969,-7.024782869098316,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,-3.0,300.0,trap_assisted_recomb_A_1.01e-09_ge_sio2_recomb_velocity_2503.20_ge_si_recomb_velocity_521.46_active_layer_length_42.04_simulation_temperature_288.65
0.0,0.0,0.0,0.0004428197214009,0.1,0.0,1.0572981218607252e-09,2430.584690541649,514.3340907827966,41.04225055349912,296.5414644902,-3.0,300.0,trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2430.58_ge_si_recomb_velocity_514.33_active_layer_length_41.04_simulation_temperature_296.54
-1.2000000000000002,2.1946755440839946e-07,-1.2000000000000002,0.0004822910161484,0.3981071705534968,-0.0629115567999715,8.762920771795993e-10,2597.67569731618,502.646286170094,38.978559546027874,295.06946514256083,-3.0,300.0,trap_assisted_recomb_A_8.76e-10_ge_sio2_recomb_velocity_2597.68_ge_si_recomb_velocity_502.65_active_layer_length_38.98_simulation_temperature_295.07
0.0,0.0,0.0,0.0004513728017942,0.1,0.0,9.725086180844783e-10,2468.017331565751,490.28733545372194,44.50977871149023,303.263152322465,-3.0,300.0,trap_assisted_recomb_A_9.73e-10_ge_sio2_recomb_velocity_2468.02_ge_si_recomb_velocity_490.29_active_layer_length_44.51_simulation_temperature_303.26
,,,,40.0,-6.9074024118455615,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-3.0,300.0,trap_assisted_recomb_A_8.65e-10_ge_sio2_recomb_velocity_2613.40_ge_si_recomb_velocity_483.27_active_layer_length_39.73_simulation_temperature_294.42
,,,,6.309573444801943,-3.200614798567795,1.0933784852654091e-09,2410.884334287086,539.0569290920441,39.62193192256099,289.3285700165644,-3.0,300.0,trap_assisted_recomb_A_1.09e-09_ge_sio2_recomb_velocity_2410.88_ge_si_recomb_velocity_539.06_active_layer_length_39.62_simulation_temperature_289.33
,,,,39.81071705534969,-6.75647453540601,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.0,300.0,trap_assisted_recomb_A_9.97e-10_ge_sio2_recomb_velocity_2483.67_ge_si_recomb_velocity_499.21_active_layer_length_40.25_simulation_temperature_302.10
-0.2,1.4489041731176633e-07,-0.2,0.0004551662839738,0.1258925411794166,-0.0026382946525445,9.143704143090119e-10,2444.5179463100326,473.4138143725302,40.94136333558407,299.94201571725745,-3.0,300.0,trap_assisted_recomb_A_9.14e-10_ge_sio2_recomb_velocity_2444.52_ge_si_recomb_velocity_473.41_active_layer_length_40.94_simulation_temperature_299.94
,,,,25.11886431509582,-6.287653196789387,1.1774606839117e-09,2487.5677489208106,509.6158544320055,42.33569419095241,299.8381908200232,-3.0,300.0,trap_assisted_recomb_A_1.18e-09_ge_sio2_recomb_velocity_2487.57_ge_si_recomb_velocity_509.62_active_layer_length_42.34_simulation_temperature_299.84
,,,,25.11886431509582,-6.24860030909457,9.85546704036472e-10,2573.0239327697072,479.3922741661716,39.9154735600532,295.8292447353602,-3.0,300.0,trap_assisted_recomb_A_9.86e-10_ge_sio2_recomb_velocity_2573.02_ge_si_recomb_velocity_479.39_active_layer_length_39.92_simulation_temperature_295.83
,,,,19.952623149688822,-5.522092279254476,9.663377701466595e-10,2642.527368087266,478.3559331791431,43.40306406282464,301.888862689621,-3.0,300.0,trap_assisted_recomb_A_9.66e-10_ge_sio2_recomb_velocity_2642.53_ge_si_recomb_velocity_478.36_active_layer_length_43.40_simulation_temperature_301.89
,,,,15.848931924611108,-4.971273907543613,9.634928280602635e-10,2455.009212271192,512.2369330710814,40.30940301281442,306.6726054586492,-3.0,300.0,trap_assisted_recomb_A_9.63e-10_ge_sio2_recomb_velocity_2455.01_ge_si_recomb_velocity_512.24_active_layer_length_40.31_simulation_temperature_306.67
-1.6,4.133787918766402e-07,-1.6,0.0005127041370185,0.6309573444801944,-0.1748722061699303,1.2595929862237601e-09,2354.3009197629594,499.1918367180637,40.77134716523017,305.22981462209646,-3.0,300.0,trap_assisted_recomb_A_1.26e-09_ge_sio2_recomb_velocity_2354.30_ge_si_recomb_velocity_499.19_active_layer_length_40.77_simulation_temperature_305.23
-3.0,3.03160968127614e-07,-3.0,0.0005392605577837,3.1622776601683795,-1.950872914380213,1.0071535471770136e-09,2369.635821802133,538.5091665951578,40.65637295368661,296.23853018587084,-3.0,300.0,trap_assisted_recomb_A_1.01e-09_ge_sio2_recomb_velocity_2369.64_ge_si_recomb_velocity_538.51_active_layer_length_40.66_simulation_temperature_296.24
,,,,40.0,-6.656448219234909,9.371440517713595e-10,2524.6000862506294,475.6202290123848,40.994373738605006,302.9961192294562,-3.0,300.0,trap_assisted_recomb_A_9.37e-10_ge_sio2_recomb_velocity_2524.60_ge_si_recomb_velocity_475.62_active_layer_length_40.99_simulation_temperature_303.00
-1.0,3.1664674176152535e-07,-1.0,0.0004898953540869,0.3162277660168379,-0.0385956016470372,1.0574423663675307e-09,2585.0385338602478,471.3266920396063,42.543125490608695,301.3994726877767,-3.0,300.0,trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2585.04_ge_si_recomb_velocity_471.33_active_layer_length_42.54_simulation_temperature_301.40
-1.8,5.402285915957241e-07,-1.8,0.0005106056815161,0.7943282347242822,-0.242561033295252,8.595939611542648e-10,2643.7199291480506,484.396762738386,41.95641496228942,305.9180523366615,-3.0,300.0,trap_assisted_recomb_A_8.60e-10_ge_sio2_recomb_velocity_2643.72_ge_si_recomb_velocity_484.40_active_layer_length_41.96_simulation_temperature_305.92
-0.6000000000000001,2.0860021158555846e-07,-0.6000000000000001,0.000459923706625,0.1995262314968882,-0.0143633665338393,1.0991618704794608e-09,2475.161456337068,505.0064403774024,34.84085283436253,301.39850617403,-3.0,300.0,trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2475.16_ge_si_recomb_velocity_505.01_active_layer_length_34.84_simulation_temperature_301.40
-1.2000000000000002,4.68967378214795e-07,-1.2000000000000002,0.0004885563702508,0.3981071705534968,-0.0658756499604617,8.241763212999094e-10,2472.357675267654,473.84577322091,39.21856251436128,307.7679942040925,-3.0,300.0,trap_assisted_recomb_A_8.24e-10_ge_sio2_recomb_velocity_2472.36_ge_si_recomb_velocity_473.85_active_layer_length_39.22_simulation_temperature_307.77
-0.2,1.689202037614364e-07,-0.2,0.000455904395131,0.1258925411794166,-0.0025376271535231,1.0574423663675307e-09,2585.0385338602478,471.3266920396063,42.543125490608695,301.3994726877767,-3.0,300.0,trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2585.04_ge_si_recomb_velocity_471.33_active_layer_length_42.54_simulation_temperature_301.40
-0.4,2.0514486076074369e-07,-0.4,0.0004613750565488,0.1584893192461111,-0.0065510203014338,1.1459805246638944e-09,2630.825732937456,497.4739907663986,41.26661222078493,300.2753689300697,-3.0,300.0,trap_assisted_recomb_A_1.15e-09_ge_sio2_recomb_velocity_2630.83_ge_si_recomb_velocity_497.47_active_layer_length_41.27_simulation_temperature_300.28
,,,,10.0,-3.98290954328982,1.104689398918354e-09,2572.8324404304963,485.2307246352714,40.714467773434976,300.93677074401546,-3.0,300.0,trap_assisted_recomb_A_1.10e-09_ge_sio2_recomb_velocity_2572.83_ge_si_recomb_velocity_485.23_active_layer_length_40.71_simulation_temperature_300.94
-2.0,5.400788252681216e-07,-2.0,0.0005039323988956,1.0,-0.3921822462887684,8.589969950121183e-10,2505.474763633521,514.8627810246533,39.90795077029272,306.8673078749587,-3.0,300.0,trap_assisted_recomb_A_8.59e-10_ge_sio2_recomb_velocity_2505.47_ge_si_recomb_velocity_514.86_active_layer_length_39.91_simulation_temperature_306.87
0.0,0.0,0.0,0.0004459783555122,0.1,0.0,1.1064539714677527e-09,2488.434465234489,500.4335716276796,41.129719458135625,288.0815978442095,-3.0,300.0,trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2488.43_ge_si_recomb_velocity_500.43_active_layer_length_41.13_simulation_temperature_288.08
-1.2000000000000002,2.8293732352963297e-07,-1.2000000000000002,0.0005091524282906,0.3981071705534968,-0.0641144249557767,9.603042271636284e-10,2438.0715583385486,503.6957420101608,43.08491203323523,298.5763734449834,-3.0,300.0,trap_assisted_recomb_A_9.60e-10_ge_sio2_recomb_velocity_2438.07_ge_si_recomb_velocity_503.70_active_layer_length_43.08_simulation_temperature_298.58
-2.2,2.80708159074442e-07,-2.2,0.0005116546393804,1.2589254117941662,-0.5325128485747458,8.920412889937108e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,-3.0,300.0,trap_assisted_recomb_A_8.92e-10_ge_sio2_recomb_velocity_2700.22_ge_si_recomb_velocity_481.82_active_layer_length_41.48_simulation_temperature_294.15
-2.8000000000000003,2.788427065845636e-07,-2.8000000000000003,0.0005301462062483,2.511886431509582,-1.472879362050048,9.775160845782078e-10,2577.8004715918664,488.1533623282412,40.35879763032958,294.16913853899604,-3.0,300.0,trap_assisted_recomb_A_9.78e-10_ge_sio2_recomb_velocity_2577.80_ge_si_recomb_velocity_488.15_active_layer_length_40.36_simulation_temperature_294.17
